,date,timestamp,detector_id,lane_id,speed,s_ab,volume,v_ab,occupancy,o_ab,error
15948,2017/2/9,1899-12-31 02:44:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,45.6875,1,1,1,0.9375,1,3
15966,2017/2/9,1899-12-31 02:45:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,45.84375,1,1,1,0.96875,1,3
16002,2017/2/9,1899-12-31 02:47:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42.5,1,1.5,1,1.5,1,3
16038,2017/2/9,1899-12-31 02:49:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46.5,1,1.5,1,1,1,3
16074,2017/2/9,1899-12-31 02:51:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,47.5,1,1,1,0,1,3
16128,2017/2/9,1899-12-31 02:54:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,38,1,1,1,1.5,1,3
16146,2017/2/9,1899-12-31 02:55:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37,1,1,1,1.75,1,3
16218,2017/2/9,1899-12-31 02:59:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44.5,1,1.5,1,1,1,3
16236,2017/2/9,1899-12-31 03:00:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42.25,1,1.75,1,1.5,1,3
16272,2017/2/9,1899-12-31 03:02:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,38,1,1.5,1,1,1,3
16290,2017/2/9,1899-12-31 03:03:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37,1,1.25,1,0.5,1,3
16326,2017/2/9,1899-12-31 03:05:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,39.5,1,1,1,0,1,3
16380,2017/2/9,1899-12-31 03:08:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,45.5,1,1,1,0,1,3
16416,2017/2/9,1899-12-31 03:10:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,50,1,1.5,1,1,1,3
16434,2017/2/9,1899-12-31 03:11:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.5,1,1.75,1,1.5,1,3
16452,2017/2/9,1899-12-31 03:12:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.25,1,1.875,1,1.75,1,3
16470,2017/2/9,1899-12-31 03:13:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.125,1,1.9375,1,1.875,1,3
16524,2017/2/9,1899-12-31 03:16:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,47,1,1,1,0.5,1,3
16560,2017/2/9,1899-12-31 03:18:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42.5,1,1,1,0.5,1,3
16632,2017/2/9,1899-12-31 03:22:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,45,1,1,1,1,1,3
16650,2017/2/9,1899-12-31 03:23:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,34,1,1,1,1.5,1,3
16668,2017/2/9,1899-12-31 03:24:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,28.5,1,1,1,1.75,1,3
16704,2017/2/9,1899-12-31 03:26:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,36,1,1,1,1,1,3
16740,2017/2/9,1899-12-31 03:28:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,53.5,1,1.5,1,0,1,3
16758,2017/2/9,1899-12-31 03:29:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,55.75,1,1.75,1,0,1,3
16794,2017/2/9,1899-12-31 03:31:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,55.5,1,1.5,1,0,1,3
16812,2017/2/9,1899-12-31 03:32:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,54.25,1,1.25,1,0,1,3
16848,2017/2/9,1899-12-31 03:34:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,48.5,1,1.5,1,1,1,3
16866,2017/2/9,1899-12-31 03:35:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46.25,1,1.75,1,1.5,1,3
16884,2017/2/9,1899-12-31 03:36:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,45.125,1,1.875,1,1.75,1,3
16920,2017/2/9,1899-12-31 03:38:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.5,1,2,1,2,1,3
16938,2017/2/9,1899-12-31 03:39:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.25,1,2,1,2,1,3
17010,2017/2/9,1899-12-31 03:43:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46,1,2,1,2,1,3
17064,2017/2/9,1899-12-31 03:46:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44,1,1.5,1,1,1,3
17100,2017/2/9,1899-12-31 03:48:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46.5,1,1.5,1,0.5,1,3
17118,2017/2/9,1899-12-31 03:49:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46.75,1,1.25,1,0.25,1,3
17136,2017/2/9,1899-12-31 03:50:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46.875,1,1.125,1,0.125,1,3
17154,2017/2/9,1899-12-31 03:51:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46.9375,1,1.0625,1,0.0625,1,3
17190,2017/2/9,1899-12-31 03:53:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42.5,1,1,1,1,1,3
17208,2017/2/9,1899-12-31 03:54:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.25,1,1,1,1.5,1,3
17226,2017/2/9,1899-12-31 03:55:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,39.125,1,1,1,1.75,1,3
17244,2017/2/9,1899-12-31 03:56:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,38.5625,1,1,1,1.875,1,3
17262,2017/2/9,1899-12-31 03:57:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,38.28125,1,1,1,1.9375,1,3
17298,2017/2/9,1899-12-31 03:59:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.5,1,1.5,1,2.5,1,3
17316,2017/2/9,1899-12-31 04:00:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.25,1,1.75,1,2.75,1,3
17334,2017/2/9,1899-12-31 04:01:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.125,1,1.875,1,2.875,1,3
17388,2017/2/9,1899-12-31 04:04:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,39.5,1,1.5,1,2,1,3
17406,2017/2/9,1899-12-31 04:05:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43.75,1,1.75,1,2,1,3
17460,2017/2/9,1899-12-31 04:08:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,35,1,1,1,0.5,1,3
17478,2017/2/9,1899-12-31 04:09:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,34,1,1,1,0.25,1,3
17496,2017/2/9,1899-12-31 04:10:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,33.5,1,1,1,0.125,1,3
17532,2017/2/9,1899-12-31 04:12:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43,1,1,1,0,1,3
17586,2017/2/9,1899-12-31 04:15:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43.5,1,2.5,1,2.5,1,3
17604,2017/2/9,1899-12-31 04:16:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42.25,1,2.25,1,2.75,1,3
17622,2017/2/9,1899-12-31 04:17:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.625,1,2.125,1,2.875,1,3
17640,2017/2/9,1899-12-31 04:18:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.3125,1,2.0625,1,2.9375,1,3
17676,2017/2/9,1899-12-31 04:20:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42.5,1,1.5,1,1.5,1,3
17694,2017/2/9,1899-12-31 04:21:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43.25,1,1.25,1,0.75,1,3
17766,2017/2/9,1899-12-31 04:25:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.5,1,1.5,1,1.5,1,3
17802,2017/2/9,1899-12-31 04:27:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,53,1,1.5,1,0.5,1,3
17874,2017/2/9,1899-12-31 04:31:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,33.5,1,1,1,0.5,1,3
17946,2017/2/9,1899-12-31 04:35:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.5,1,1.5,1,2,1,3
18018,2017/2/9,1899-12-31 04:39:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,55,1,1.5,1,0.5,1,3
18072,2017/2/9,1899-12-31 04:42:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40,1,2,1,1.5,1,3
18090,2017/2/9,1899-12-31 04:43:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41,1,2.5,1,2.25,1,3
18108,2017/2/9,1899-12-31 04:44:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.5,1,2.75,1,2.625,1,3
18126,2017/2/9,1899-12-31 04:45:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.75,1,2.875,1,2.8125,1,3
18252,2017/2/9,1899-12-31 04:52:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44.5,1,2.5,1,1.5,1,3
18288,2017/2/9,1899-12-31 04:54:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49,1,3,1,2,1,3
18306,2017/2/9,1899-12-31 04:55:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49,1,2.5,1,1.5,1,3
18342,2017/2/9,1899-12-31 04:57:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,48.5,1,1.5,1,0.5,1,3
18378,2017/2/9,1899-12-31 04:59:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,47.5,1,1,1,0.5,1,3
18414,2017/2/9,1899-12-31 05:01:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44,1,2,1,2,1,3
18432,2017/2/9,1899-12-31 05:02:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42.5,1,2.5,1,2.5,1,3
18450,2017/2/9,1899-12-31 05:03:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.75,1,2.75,1,2.75,1,3
18522,2017/2/9,1899-12-31 05:07:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,51,1,1.5,1,0.5,1,3
18540,2017/2/9,1899-12-31 05:08:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,48,1,1.75,1,0.75,1,3
18558,2017/2/9,1899-12-31 05:09:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46.5,1,1.875,1,0.875,1,3
18576,2017/2/9,1899-12-31 05:10:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,45.75,1,1.9375,1,0.9375,1,3
18612,2017/2/9,1899-12-31 05:12:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44.5,1,1.5,1,0.5,1,3
18648,2017/2/9,1899-12-31 05:14:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,45,1,1,1,0,1,3
18720,2017/2/9,1899-12-31 05:18:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,48,1,1.5,1,1,1,3
18756,2017/2/9,1899-12-31 05:20:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,36.5,1,1.5,1,1.5,1,3
18846,2017/2/9,1899-12-31 05:25:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,47,1,2,1,1,1,3
18864,2017/2/9,1899-12-31 05:26:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.5,1,2,1,1.5,1,3
18918,2017/2/9,1899-12-31 05:29:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43,1,1.5,1,1,1,3
19008,2017/2/9,1899-12-31 05:34:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,54.5,1,1,1,0,1,3
19026,2017/2/9,1899-12-31 05:35:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,53.25,1,1,1,0,1,3
19080,2017/2/9,1899-12-31 05:38:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42,1,3,1,3.5,1,3
19134,2017/2/9,1899-12-31 05:41:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,50.5,1,2,1,1.5,1,3
19206,2017/2/9,1899-12-31 05:45:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42,1,3.5,1,2.5,1,3
19386,2017/2/9,1899-12-31 05:55:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46,1,2.5,1,2,1,3
19404,2017/2/9,1899-12-31 05:56:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46.5,1,3.25,1,3,1,3
19440,2017/2/9,1899-12-31 05:58:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42.5,1,4,1,5,1,3
19458,2017/2/9,1899-12-31 05:59:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.25,1,4,1,5.5,1,3
19530,2017/2/9,1899-12-31 06:03:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,32.5,1,4.5,1,7.5,1,3
19548,2017/2/9,1899-12-31 06:04:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,38.25,1,5.25,1,7.25,1,3
19584,2017/2/9,1899-12-31 06:06:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.5,1,4,1,4,1,3
19674,2017/2/9,1899-12-31 06:11:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,48,1,3,1,1.5,1,3
19728,2017/2/9,1899-12-31 06:14:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,48.5,1,2,1,1,1,3
19782,2017/2/9,1899-12-31 06:17:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46,1,2,1,1,1,3
20412,2017/2/9,1899-12-31 06:52:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.5,1,1.5,1,1,1,3
20484,2017/2/9,1899-12-31 06:56:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43.5,1,6.5,1,5.5,1,3
22788,2017/2/9,1899-12-31 09:04:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49,1,5,1,3,1,3
23346,2017/2/9,1899-12-31 09:35:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.5,1,4.5,1,2.5,1,3
24030,2017/2/9,1899-12-31 10:13:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,52.5,1,6,1,3,1,3
24354,2017/2/9,1899-12-31 10:31:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43,1,4,1,3.5,1,3
24876,2017/2/9,1899-12-31 11:00:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,50.5,1,3,1,1.5,1,3
25470,2017/2/9,1899-12-31 11:33:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,45.5,1,5,1,3,1,3
25974,2017/2/8,1899-12-31 00:00:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,48,1,4,1,2,1,3
25992,2017/2/8,1899-12-31 00:01:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,47,1,2.5,1,1,1,3
26046,2017/2/8,1899-12-31 00:04:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,51.5,1,1.5,1,0.5,1,3
26064,2017/2/8,1899-12-31 00:05:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,52.25,1,1.75,1,0.75,1,3
26136,2017/2/8,1899-12-31 00:09:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,34.5,1,1.5,1,1,1,3
26172,2017/2/8,1899-12-31 00:11:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,39.5,1,1,1,0.5,1,3
26190,2017/2/8,1899-12-31 00:12:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,46.75,1,1,1,0.25,1,3
26208,2017/2/8,1899-12-31 00:13:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,50.375,1,1,1,0.125,1,3
26226,2017/2/8,1899-12-31 00:14:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,52.1875,1,1,1,0.0625,1,3
26244,2017/2/8,1899-12-31 00:15:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,53.09375,1,1,1,0.03125,1,3
26280,2017/2/8,1899-12-31 00:17:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,47.5,1,1.5,1,0,1,3
26298,2017/2/8,1899-12-31 00:18:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44.25,1,1.75,1,0,1,3
26316,2017/2/8,1899-12-31 00:19:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42.625,1,1.875,1,0,1,3
26334,2017/2/8,1899-12-31 00:20:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.8125,1,1.9375,1,0,1,3
26352,2017/2/8,1899-12-31 00:21:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.40625,1,1.96875,1,0,1,3
26370,2017/2/8,1899-12-31 00:22:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.203125,1,1.984375,1,0,1,3
26388,2017/2/8,1899-12-31 00:23:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.1015625,1,1.9921875,1,0,1,3
26406,2017/2/8,1899-12-31 00:24:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.05078125,1,1.99609375,1,0,1,3
26424,2017/2/8,1899-12-31 00:25:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.02539063,1,1.998046875,1,0,1,3
26442,2017/2/8,1899-12-31 00:26:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.01269531,1,1.999023438,1,0,1,3
26460,2017/2/8,1899-12-31 00:27:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.00634766,1,1.999511719,1,0,1,3
26478,2017/2/8,1899-12-31 00:28:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.00317383,1,1.999755859,1,0,1,3
26496,2017/2/8,1899-12-31 00:29:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.00158691,1,1.99987793,1,0,1,3
26514,2017/2/8,1899-12-31 00:30:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.00079346,1,1.999938965,1,0,1,3
26532,2017/2/8,1899-12-31 00:31:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,41.00039673,1,1.999969482,1,0,1,3
26568,2017/2/8,1899-12-31 00:33:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.5,1,2,1,1,1,3
26586,2017/2/8,1899-12-31 00:34:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.25,1,2,1,1.5,1,3
26604,2017/2/8,1899-12-31 00:35:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.125,1,2,1,1.75,1,3
26622,2017/2/8,1899-12-31 00:36:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.0625,1,2,1,1.875,1,3
26658,2017/2/8,1899-12-31 00:38:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,42,1,2.5,1,2.5,1,3
26676,2017/2/8,1899-12-31 00:39:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43,1,2.75,1,2.75,1,3
26694,2017/2/8,1899-12-31 00:40:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43.5,1,2.875,1,2.875,1,3
26712,2017/2/8,1899-12-31 00:41:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43.75,1,2.9375,1,2.9375,1,3
26730,2017/2/8,1899-12-31 00:42:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43.875,1,2.96875,1,2.96875,1,3
26748,2017/2/8,1899-12-31 00:43:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,43.9375,1,2.984375,1,2.984375,1,3
26784,2017/2/8,1899-12-31 00:45:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,40.5,1,7,1,7,1,3
26802,2017/2/8,1899-12-31 00:46:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,38.75,1,9,1,9,1,3
26820,2017/2/8,1899-12-31 00:47:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.875,1,10,1,10,1,3
26838,2017/2/8,1899-12-31 00:48:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.4375,1,10.5,1,10.5,1,3
26856,2017/2/8,1899-12-31 00:49:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.21875,1,10.75,1,10.75,1,3
26874,2017/2/8,1899-12-31 00:50:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.109375,1,10.875,1,10.875,1,3
26892,2017/2/8,1899-12-31 00:51:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.0546875,1,10.9375,1,10.9375,1,3
26910,2017/2/8,1899-12-31 00:52:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.02734375,1,10.96875,1,10.96875,1,3
26928,2017/2/8,1899-12-31 00:53:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,37.01367188,1,10.984375,1,10.984375,1,3
26982,2017/2/8,1899-12-31 00:56:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,35,1,15.5,1,21.5,1,3
27000,2017/2/8,1899-12-31 00:57:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,31,1,8.25,1,12.25,1,3
27072,2017/2/8,1899-12-31 01:01:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44.5,1,8.5,1,12,1,3
27090,2017/2/8,1899-12-31 01:02:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44.75,1,4.75,1,6.5,1,3
27108,2017/2/8,1899-12-31 01:03:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44.875,1,2.875,1,3.75,1,3
27126,2017/2/8,1899-12-31 01:04:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44.9375,1,1.9375,1,2.375,1,3
27144,2017/2/8,1899-12-31 01:05:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,44.96875,1,1.46875,1,1.6875,1,3
27180,2017/2/8,1899-12-31 01:07:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,47.5,1,1,1,1,1,3
27198,2017/2/8,1899-12-31 01:08:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,48.75,1,1,1,1,1,3
27216,2017/2/8,1899-12-31 01:09:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.375,1,1,1,1,1,3
27234,2017/2/8,1899-12-31 01:10:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.6875,1,1,1,1,1,3
27252,2017/2/8,1899-12-31 01:11:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.84375,1,1,1,1,1,3
27270,2017/2/8,1899-12-31 01:12:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.921875,1,1,1,1,1,3
27288,2017/2/8,1899-12-31 01:13:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.9609375,1,1,1,1,1,3
27306,2017/2/8,1899-12-31 01:14:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.98046875,1,1,1,1,1,3
27324,2017/2/8,1899-12-31 01:15:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.99023438,1,1,1,1,1,3
27342,2017/2/8,1899-12-31 01:16:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.99511719,1,1,1,1,1,3
27360,2017/2/8,1899-12-31 01:17:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.99755859,1,1,1,1,1,3
27378,2017/2/8,1899-12-31 01:18:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.9987793,1,1,1,1,1,3
27396,2017/2/8,1899-12-31 01:19:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.99938965,1,1,1,1,1,3
27414,2017/2/8,1899-12-31 01:20:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,49.99969482,1,1,1,1,1,3
27450,2017/2/8,1899-12-31 01:22:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,53,1,1,1,1,1,3
27468,2017/2/8,1899-12-31 01:23:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,54.5,1,1,1,1,1,3
27486,2017/2/8,1899-12-31 01:24:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,55.25,1,1,1,1,1,3
27504,2017/2/8,1899-12-31 01:25:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,55.625,1,1,1,1,1,3
27522,2017/2/8,1899-12-31 01:26:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,55.8125,1,1,1,1,1,3
27540,2017/2/8,1899-12-31 01:27:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Rmp-Lane04,55.90625,1,1,1,1,1,3
